release_year_month,Health,Justice,Money,Police,Politics,topic_share_5,topic_share_6,topic_share_7,topic_share_8,topic_share_9
2014-04-01,0.007672165179941973,0.00031533820167504523,0.23015895575835352,0.010396353479239503,0.002799913199448379,0.05777748174274027,0.17187445402534324,0.22609332816793817,0.05563268465958293,0.23727932558573697
2014-05-01,0.028349543043186744,0.006506182017500096,0.4085401930642697,0.003485528976139086,0.058152209232654004,0.020112280044158118,0.1971073279427467,0.14867615994699077,0.03812977750069547,0.09094079823165933
2014-06-01,0.01778611266907245,0.049323458193499994,0.3262232018175248,0.003056457435183332,0.027824685911257842,0.0317797069837627,0.15643413689401509,0.25547777436146,0.1156483100806743,0.016446155653549465
2014-07-01,0.04285935660175497,0.00170021871857315,0.34734950680299187,0.030493726903135055,0.08416661219092385,0.12782518437841076,0.19783722334309076,0.1069667092430237,0.05145539326878202,0.009346068549313863
2014-08-01,0.044438400060007044,0.0024466545948695377,0.3630102670782101,0.046310418631931374,0.004940997856193332,0.043221518611599744,0.27794921977939707,0.1480386943078531,0.06471635275398828,0.0049274763259504065
2014-09-01,0.00046100047281042545,0.057132650161987826,0.20681616564605085,0.08505672468022044,0.00043449835732692804,0.0433243995254205,0.10502944268522485,0.24647407506616206,0.25099017361017545,0.004280869794620652
2014-10-01,0.23910033894722188,0.0055404245191555575,0.4303950107206051,0.00543950636307889,0.004673766096211963,0.03694217493918577,0.1267114739249795,0.08833942863572511,0.029586659744178144,0.033271216109658115
2014-11-01,0.03174938794893462,0.09412925208796435,0.41556927265463944,0.015725360861652188,0.07115792858782946,0.02724579785160519,0.19333963940861404,0.044805261108661246,0.0507780382759159,0.05550006121418356
2014-12-01,0.0006920525270065791,0.011207101740455382,0.2802894280315315,0.14671511445959778,0.004214035843382645,0.039586680411543146,0.21528405011746932,0.2643993933710516,0.03723425529942087,0.0003778881985411261
2015-01-01,0.02766268074381882,0.003143412081326257,0.2728742230213808,0.11094831929980904,0.12352600034054044,0.06475989711765924,0.1650160325412871,0.10671778218174677,0.08546883300437379,0.039882819668057706
2015-02-01,0.0026925684444456754,0.009712246460548149,0.3426650587758957,0.0005391674629501304,0.0037780562714152806,0.06292068568546491,0.12898588334243305,0.10090016498593027,0.13458274049014599,0.21322342808077085
2015-03-01,0.004589537311138252,0.006980130455439136,0.3995076642178826,0.008701664722166054,0.014775283626999449,0.10197129264469358,0.16385712631139746,0.09820093848199753,0.20111560876099135,0.0003007534672945961
2015-04-01,0.0031119218201833706,0.004590483411821797,0.30136943181100434,0.09220621042652385,0.02185339549724694,0.1619402449359639,0.10875624919904113,0.20175239978179962,0.04412303664714094,0.06029662646927411
2015-05-01,0.0007555594493476096,0.0003836787940098754,0.28287150188419247,0.0007492150141302969,0.0007121237894894233,0.0231076872502279,0.29157858894261385,0.32041149264990193,0.018738962201608537,0.060691190024478106
2015-06-01,0.004102715399350288,0.007068488469443382,0.3377190209601881,0.016931456365256094,0.1131064428322885,0.05012278024822327,0.2695028962344845,0.1124394297521832,0.04308043134511953,0.045926338393463204
2015-07-01,0.030632126114096183,0.008832680310128307,0.36230551619168977,0.007936570698136837,0.0037746784748375014,0.011692190895981685,0.16113093904015666,0.1998866845245302,0.11230933827741661,0.10149927547302623
2015-08-01,0.021443911437658194,0.008257872687011936,0.208991756404585,0.07945423059957324,0.06826028464183864,0.2186798217491258,0.14999712650844643,0.08307878955086853,0.13428684975612037,0.02754935666477183
2015-09-01,0.06652709231974674,0.028085791567373498,0.31746635421211084,0.09091638601782648,0.00043387150193670927,0.07863331502750757,0.2511194434794374,0.10636338188853077,0.05495695777484407,0.005497406210685978
2015-10-01,0.052789667474252844,0.09691612900417215,0.2838840876505129,0.011041385144343758,0.0031839861128947597,0.04120517678491992,0.22337530956642684,0.151045454116602,0.13578926742585506,0.0007695367200197872
2015-11-01,0.017534222689662624,0.0012727078296398166,0.4282422841129829,0.001962786943129418,0.028577806852190486,0.085556094242864,0.09363251316154139,0.20113551199648672,0.05348411961319545,0.08860195255830722
2015-12-01,0.0005785310172196916,0.017634207747299433,0.2641311951302801,0.0005736731570532653,0.009860227117348998,0.04744110597878184,0.3652321447473353,0.2506571930998082,0.03873712717744293,0.005154594827430244
2016-01-01,0.00496069961373317,0.003159100865762878,0.5095968352309429,0.0057180642990797975,0.01039203008518344,0.03474018759771403,0.24953065379394837,0.14004226877365028,0.03863618937850846,0.003223970361476648
2016-02-01,0.0005634696665044465,0.10537289256378204,0.18446094537113497,0.0005587381216207961,0.0005310767852792561,0.11634463659330384,0.07281618433501591,0.04853733446455702,0.18606298811021202,0.2847517339885897
2016-03-01,0.003131099852336572,0.0025572353017101674,0.20094882646796003,0.0005037034486020726,0.00047876676496618343,0.10915106499436997,0.12939608525299068,0.11067430655031239,0.18597545664483123,0.2571834547219207
2016-04-01,0.03928130057568807,0.2758689285612336,0.2894348595185684,0.015331016191173335,0.027742673722625004,0.09071687390796432,0.11607789511016957,0.09633733473987383,0.047049388627046544,0.0021597290456573364
2016-05-01,0.025856648493525664,0.04532435149363573,0.3977870653178709,0.006743497336271257,0.05492293121997022,0.10379190816367521,0.11592061697311813,0.06268028350854903,0.08621144272463757,0.10076125476874631
2016-06-01,0.008382250943261508,0.065595864147383,0.24665566585151952,0.0438017667495592,0.08444496104035008,0.06871207228172417,0.23681590647332926,0.15528199047786095,0.0561453594573718,0.034164162577640496
2016-07-01,0.02883704026585155,0.00573113093256893,0.44491444607641756,0.010458597668953183,0.004209113141225395,0.12398334510343136,0.3214996432883869,0.014348842275756207,0.044332852558132435,0.0016849886892764594
2016-08-01,0.010768850312062714,0.008518466371639413,0.32004658236756206,0.017046415494632736,0.037561364725278455,0.08492005063363675,0.20866622829577683,0.14453726674274903,0.12170461610884119,0.04623015894782082
2016-09-01,0.026339761881764193,0.09990807118798418,0.5586376175833794,0.000467669898990978,0.006115703999118459,0.10303255936643338,0.10251627968228533,0.04600282144779702,0.05115402088002929,0.005825494072217804
2016-10-01,0.008323424691458258,0.06889821434206689,0.29315819024025125,0.010238041589164132,0.019107979046790124,0.05431380274346803,0.17121474759900157,0.03207551880375064,0.2147685182202881,0.127901562723761
2016-11-01,0.009333588541810444,0.0003856738323714066,0.6368934164486885,0.0007531106186064306,0.0007158266195531283,0.056952744678218356,0.08018240226861251,0.05038787979681208,0.1580108918594932,0.006384465335834022
2016-12-01,0.0043431614381552654,0.01397527023617493,0.38769621378163216,0.11145202977531145,0.07652658463683447,0.1629718533679522,0.08914323432282222,0.09836962587217919,0.04711008169517639,0.008411944873761722
2017-01-01,0.0013918898999574448,0.0012276485757082914,0.35479637536975944,0.05307322202379617,0.06614955993989166,0.10362693377942635,0.2142278786385777,0.10754164169105805,0.09769256440450558,0.00027228567731929943
2017-02-01,0.01225226492913882,0.0052127932938010645,0.4527041724012655,0.02910398946530409,0.02698222410317974,0.03594385875409744,0.15901933317509587,0.11310327654334343,0.1620273328354327,0.0036507544993413707
2017-03-01,0.013021213089722157,0.07036179022325748,0.2708462506207001,0.08383930402476654,0.06482862461936463,0.01733734240109388,0.18421932713809244,0.12188392634653242,0.12310060107519312,0.050561620461277205
2017-04-01,0.003910757306774059,0.0693814943601795,0.4391999083299555,0.02038904638480449,0.009392193911708185,0.049742123653678146,0.21809323897906463,0.10831684440210416,0.06643563371972876,0.01513875895200261
2017-05-01,0.0005738251030799818,0.1520807489532969,0.187261990279031,0.16945050826684196,0.2808291635998782,0.06187321350364372,0.04100743333106443,0.05089108316179107,0.027551384038693626,0.028480649762679073
2017-06-01,0.06405627785636461,0.07717394935218612,0.39229506160531136,0.0024942648925226885,0.005059623125465876,0.09688987622736049,0.0829711410170386,0.1579800962048633,0.11475083572666,0.006328873992226964
2017-07-01,0.0868146210923446,0.006495222866241522,0.2530109811785756,0.006830365254260194,0.06441828181967342,0.03673788688394989,0.08825344949505823,0.3322121284245284,0.12196459401577459,0.003262468969593539
2017-08-01,0.0028626071468413833,0.20991192934584094,0.28226905575220557,0.08122813888801861,0.05968510056779233,0.035531370560902824,0.16813710183560873,0.11784988502239384,0.04151338147405089,0.0010114294063448641
2017-09-01,0.07726874484192713,0.06090988716272445,0.33203092496559533,0.006586076817409632,0.011858526218482157,0.07577244354854025,0.1810874248210308,0.11274194695551523,0.11643417534093423,0.0253098493278408
2017-10-01,0.002209410698237704,0.00025107772027360204,0.3306961911339023,0.15498369848486815,0.13645167780109954,0.005732127785453718,0.2760338395245064,0.06479506320553496,0.020500403845163575,0.008346509800960095
2017-11-01,0.00042699263153352313,0.00021683004695331173,0.2584441292656307,0.007576099477873769,0.07738230760944192,0.3134316608258034,0.2911944411315147,0.03148977669100415,0.019604607363193676,0.0002331549570507993
2017-12-01,0.007110352483297039,0.0002807390174678912,0.21837547364685445,0.2329002788448074,0.03857021530056696,0.013410080890718263,0.1702375540910145,0.2324640341481704,0.05588117757511901,0.030770094001984088
2018-01-01,0.052649161884108356,0.1387184271015719,0.36419431058406887,0.0059292170491152376,0.01154402177716663,0.07335470495754122,0.18516582693090378,0.112237508951125,0.05073532389810062,0.005471496866298401
2018-02-01,0.0064433191402735075,0.009192600213119254,0.4300430954539013,0.03320042541205381,0.1192086325154537,0.05952192119327926,0.14025962987114385,0.11621689564906056,0.03305361661070626,0.05285986394100852
2018-03-01,0.03175093827479959,0.0029126887756562524,0.45517573123859084,0.007848181800571102,0.0829928059287935,0.06710257462912878,0.11392401488470134,0.13844789448986938,0.09956966475567512,0.0002755052222140842
2018-04-01,0.03826448139154976,0.02343657814007545,0.4525466444134648,0.0016699303443601368,0.06446493488323893,0.04865457863039459,0.18942774620566885,0.11077515819086742,0.032384608962226,0.03837533883815406
2018-05-01,0.0062221335084508165,0.0029236386669546557,0.37771906250997705,0.009396402247654576,0.018107100337189992,0.08424115709668291,0.230980088670898,0.12851929514536348,0.09602679323518622,0.04586432858164228
2018-06-01,0.09214113239312524,0.07302249526572273,0.3556663373994564,0.031904589160502476,0.015501724886038893,0.04646481192436567,0.1538784140034863,0.18329042319560174,0.043934342410666925,0.004195729361033625
2018-07-01,0.061652101012832944,0.005372788114557932,0.36496142526167447,0.000900877726272771,0.08709649669798002,0.12891318914179184,0.057233160275478576,0.20774232314081595,0.08523607792735602,0.0008915607012394905
2018-08-01,0.01663734371031358,0.09097262338404231,0.41322238847221293,0.010539390968815527,0.005338024441760333,0.09599158416153596,0.19113000385522105,0.10695120045619752,0.06441776478889594,0.004799675761004828
2018-09-01,0.11684636429433254,0.04800952618778657,0.45397695050741177,0.007067552517635663,0.0029540630408527195,0.011595159300911042,0.17156725487262492,0.15329684476253463,0.03439173098364469,0.00029455353226550497
2018-10-01,0.0062032977998011905,0.08159695999078628,0.24475056527129616,0.0741778051254168,0.06849954200360504,0.1315610736044166,0.15855208717648975,0.15548561002667222,0.0756994355405096,0.003473623461006346
2018-11-01,0.0014058877952597638,0.0013404154212851107,0.41434112369190024,0.0030880049686616623,0.03436323445605562,0.07702832254165992,0.23755642281623068,0.13366117156452165,0.09386501976798187,0.0033503969764434468
2018-12-01,0.004549177294683213,0.013028182346338178,0.2802712516892319,0.007859221589137991,0.009865360398654188,0.11346387438578333,0.1467358544869878,0.14719553332375349,0.2400641317185791,0.036967412766850824
2019-01-01,0.001833337823917026,0.08683490478364003,0.27134392701251175,0.1250245953418259,0.032017611309561156,0.02829322739967559,0.107170142272322,0.33135628659755445,0.015885567221036324,0.00024040023795576863
2019-02-01,0.021228291973762473,0.005904530273002348,0.3962228704972358,0.008495161310376188,0.025417819180597382,0.04709637698337709,0.2880943633749087,0.05823573821106986,0.05858250459472605,0.0907223436009441
2019-03-01,0.013613023667288329,0.13308922909339335,0.2831680131236528,0.013931746483180598,0.06077751010679236,0.02052252550336745,0.29308130821586675,0.03714396885489668,0.058006729826436364,0.08666594512512531
2019-04-01,0.000585189176134569,0.0021096057197459574,0.06854347444556799,0.009069660596659613,0.0192637605394999,0.003623186225206701,0.14190946830802542,0.025765803109675953,0.004807244705533645,0.7243226071739503
2019-05-01,0.08842962485302594,0.00027801455961828534,0.33403680099011246,0.07043632241370032,0.024605756897146704,0.0620427864442644,0.1184804328701647,0.14975535551169067,0.09132696588102812,0.060607939579248385
2019-06-01,0.006196990150139179,0.009527985839788169,0.3381980166701192,0.05479149347426231,0.026600914257212612,0.0852552238618908,0.2595918891360339,0.07480883087925261,0.0441348837106136,0.10089377202068757
2019-07-01,0.004685589207947077,0.007911041268076572,0.4039313320950217,0.016214661987580824,0.13726814765155057,0.06506228464572694,0.08998837619950628,0.10785502360126328,0.0678363571749185,0.09924718616840823
2019-08-01,0.01635672269913541,0.05958151489466074,0.2687122337450812,0.08784567596837896,0.18303418262199928,0.032720798709589716,0.17720087393775186,0.052073766530275935,0.1054042770978038,0.017069953795323105
2019-09-01,0.03707499544192822,0.05780767089368653,0.31702993010935726,0.06780663606604884,0.02849754417853643,0.12555054040743285,0.1658147731249847,0.15990477617652873,0.03442769315721494,0.00608544044428146
2019-10-01,0.06585904727907498,0.007680773129296489,0.3713040645579578,0.09154701645880683,0.022873534066949176,0.039383397519886176,0.27070099702517836,0.05667302235434702,0.0737454416043185,0.00023270600418467095
2019-11-01,0.04693061636005722,0.07019288333331294,0.3516363311662555,0.00486673501588339,0.06708992044535862,0.09906529162274132,0.193795500983522,0.08543384753293734,0.07943118675099836,0.0015576867889333429
2019-12-01,0.007883104354438081,0.00032280106984421364,0.38244846254747317,0.0032500456684084198,0.01271057305957886,0.025131203262696637,0.22971794317621547,0.22770134420060129,0.05120579436764498,0.059628728293098884
2020-01-01,0.13056491808331722,0.003440014617766673,0.35377601400456077,0.05048981574433157,0.007334019322392037,0.03865340801315636,0.13616380974155395,0.2136365968152513,0.06412397055807628,0.0018174330995938508
2020-02-01,0.008370350603399352,0.08619496119467018,0.3973681865631156,0.0006272318625578454,0.0005961796626835066,0.03520135307216415,0.26941650387711924,0.12069838832729321,0.06274187478257477,0.01878497005442208
2020-03-01,0.09963144154029942,0.004655672209205218,0.327869161225784,0.0036311254245281472,0.02949011585806136,0.02305450203523218,0.31880901256226335,0.16028713766958458,0.03131539419379847,0.0012564372812432663
2020-04-01,0.026943085795137094,0.0002920558584460291,0.39586581483454975,0.0775993907875046,0.008483548885471148,0.04034512856990253,0.18472583209709195,0.12815295559719272,0.11990361567842378,0.017688571896280394
2020-05-01,0.011129713489182295,0.12967677811707054,0.38617117333619144,0.003932837710564179,0.0033005665350514914,0.024695145358538992,0.1363835411481027,0.2222453461513069,0.07677860904235814,0.005686289111633317
2020-06-01,0.02479373799817076,0.0071907585489293735,0.25281120373714905,0.016057260699831877,0.008191831803148315,0.46155180066857837,0.10117012149975438,0.0852860427508678,0.03134449171223069,0.011602750581339362
2020-07-01,0.010020008488198152,0.010917703276635445,0.3729073533206478,0.028334940646956044,0.016831415745516557,0.0230176955691008,0.2914287729459341,0.10216045924474305,0.1016972489901417,0.04268440177212635
2020-08-01,0.025108604288000956,0.1242094527916745,0.48491590288086517,0.01746059647155494,0.0012826811730100537,0.08850033932066041,0.09417108316788078,0.11709542608668795,0.04695094104673219,0.0003049727729330506
2020-09-01,0.0004472775571011371,0.0002271308597117741,0.15674853696566585,0.007782406766477152,0.11095361540698244,0.008507592160724083,0.6293721627489197,0.016796069351753318,0.027426850041333047,0.04173835814133147
2020-10-01,0.009576681464960827,0.0002969496824470363,0.5078536642494232,0.008030284476263942,0.0022520761637612454,0.0340021376462731,0.19974103292338355,0.13136015112373547,0.10347505828495661,0.0034119639847949874
2020-11-01,0.015846238424301568,0.0019847149365757235,0.44152614212955243,0.006657051426189549,0.01975272121969665,0.1356723420893244,0.23025145755001175,0.10716930909347074,0.04025389074140654,0.0008861323894706323
2020-12-01,0.0007055021055949115,0.006351339011325396,0.34917956426035046,0.048670760878905366,0.2370603437707901,0.014858538411128885,0.2681504857027794,0.035302245891480684,0.03933598775049273,0.0003852322171520955
2021-01-01,0.0037852439015760176,0.0238470260903145,0.5367905505723298,0.007190923087252741,0.0004775019070904418,0.12592192994434875,0.03843386234195624,0.14871610556721335,0.09289045274578896,0.021946403842129158
2021-02-01,0.14021153902802452,0.005088032993745689,0.2649317938928846,0.0005630623872600223,0.22405803390702497,0.014341130885807178,0.2657538792390567,0.03543671772388759,0.031986755144483,0.0176290547978257
2021-03-01,0.058806486476016384,0.019061312234096066,0.3566461455573568,0.003684268093470222,0.030774076029727235,0.020592278072177696,0.2845713552096975,0.1894314574392532,0.03552024253286292,0.0009123783553419922
2021-04-01,0.02274644679413596,0.03520651791658934,0.330115628040536,0.006291419337585399,0.09162626111524229,0.0384357552116691,0.16057200301045857,0.24142848431711786,0.05829219452765665,0.015285289729008819
2021-05-01,0.004677831710771199,0.01598280589046717,0.37709656329276026,0.0006303358582503646,0.15581317991728322,0.004740836937042718,0.12371866482704542,0.2429600737266665,0.0723266660479292,0.0020530417917839737
2021-06-01,0.08373566321377025,0.001248392674328156,0.28750360591472596,0.09257588965836533,0.11338948360518428,0.015870029932772152,0.18459627276352394,0.13431803490606722,0.08347955456455954,0.003283072766703148
2021-07-01,0.0036306059061549122,0.012340629328838771,0.3771096566378215,0.0030972011119958314,0.10506233420406243,0.05078095194348116,0.1618029302574316,0.18799973159725092,0.08582308712955955,0.01235287188340337
2021-08-01,0.07999524602312029,0.008847541848101003,0.3557667672884258,0.13267690632247175,0.2143831498544209,0.031058223334832345,0.02123926905724716,0.12459341406282677,0.027921405884879943,0.003518076323674016
2021-09-01,0.00811158828800377,0.031239082630371732,0.23795993329239856,0.0031282048978055364,0.023975183000646393,0.017564610810561546,0.17848652364764891,0.2516464061602816,0.1773089878557692,0.07057947941651273
2021-10-01,0.14481207032018284,0.00033846887491274357,0.11798662540841562,0.0006609328468708534,0.3554539984767185,0.019079900412867976,0.09374924084453802,0.03539770992599206,0.019996360608202382,0.21252469228129903
2021-11-01,0.044634748125422584,0.027456966818419082,0.32244474464744743,0.008475749499606944,0.007145967877242443,0.07235431074602063,0.28368354667760365,0.13338564359748178,0.09822176093377807,0.002196561076977369
2021-12-01,0.01600985118892732,0.00038084154649966153,0.19582734305679692,0.11457080768351817,0.004710143828830021,0.027172294825847196,0.17514351779465206,0.38423622173647176,0.08153946363726414,0.0004095147011927404
2022-01-01,0.01668469452918753,0.02057127899421201,0.29205796195120864,0.011401948299241668,0.3571970790660496,0.12854534983876062,0.07268701484366044,0.044262249828506545,0.045609097689992446,0.010983324959180512
2022-02-01,0.009114690893876794,0.1256562047739868,0.2881233576706555,0.011119483397259258,0.0103072732651916,0.13006447141698763,0.20700553349909176,0.1043934915252547,0.059069053806744765,0.055146439750951175
2022-03-01,0.01138566709400332,0.005864287444887598,0.32901403626390535,0.02035815690572236,0.07501060852602598,0.10017931981918732,0.32103718132106657,0.09990149206104781,0.03695430245544077,0.0002949481087129745
2022-04-01,0.0593802334445552,0.004352421294813725,0.2519836946687062,0.0019653662444181277,0.34988550733568313,0.016065078171233187,0.14830832138460934,0.06679590337290857,0.088797535105862,0.01246593897721053
2022-05-01,0.00937087221576571,0.0002232215779115019,0.34594421248584245,0.0577469594460642,0.16392759622314648,0.04937608380583218,0.15018118949521775,0.06422761007783416,0.14908324194570852,0.009919012726677058
2022-06-01,0.009381377501134023,0.00025761378393529473,0.43041498541219136,0.03467698151460156,0.08018788473256748,0.138768238182334,0.14290344395634638,0.09464496899664127,0.04330323306909541,0.02546127285115325
2022-07-01,0.0006803950170267368,0.020492254939684013,0.44707435954798236,0.02057141554910771,0.0006412803655006955,0.08405138084996579,0.35470136128296326,0.007554449424751849,0.06386158023541269,0.0003715227876048645
2022-08-01,0.0005302389441008985,0.0032224735647308433,0.4529430368912322,0.0017700905511182743,0.2301476421352508,0.03315373242857618,0.06640523138640482,0.14978029856224495,0.039864039360726106,0.022183216175614914
2022-09-01,0.07041441976821193,0.0003319617248352361,0.6205451694748847,0.005488193602092073,0.0046107088053486305,0.011543307018404796,0.16186983236133,0.07897211329833975,0.045867339182888114,0.00035695476366476596
2022-10-01,0.015141884022455537,0.09083878869616592,0.31819032505232375,0.07582414058163103,0.151503281353597,0.04915559262593594,0.0887819669761628,0.12322899022676051,0.07788565912060504,0.009449371344362495
2022-11-01,0.01093663942367823,0.0003631330622848829,0.38823729582202265,0.0007090949841720802,0.24358235595293676,0.017604738692520536,0.16099290364500113,0.11532986019908975,0.05848849999461084,0.003755478223683133
2022-12-01,0.005979699888026512,0.00024018874770777903,0.3619430944558992,0.009361563024605933,0.14919515772153763,0.1822887648913885,0.2001527284599121,0.03371977684026388,0.026666841160557852,0.030452184810100643
2023-01-01,0.0005113750294442605,0.01666558123493297,0.18037000465935796,0.008896422929856504,0.0004819770159390191,0.11922815927924002,0.13355845183260567,0.3631464868363469,0.17686231005074435,0.00027923113153234
2023-02-01,0.004269907185386327,0.0002498049085177638,0.5782655245845159,0.009713383553329322,0.0032507751727206147,0.01583081766488115,0.16528133765646685,0.1004599745157563,0.12240986230246005,0.00026861245596573055
2023-03-01,0.011455078208930216,0.000850592894151154,0.27002964142869423,0.0035319457584113427,0.006405110232753845,0.04930381843637368,0.11654367734313222,0.32972187282089555,0.14095435192867867,0.07120391094797907
2023-04-01,0.02111438144741982,0.0014873537344572097,0.362918052029092,0.009063560536454693,0.006262151589162552,0.028558228706498753,0.09131594321517983,0.1875542531774605,0.05254865672399687,0.23917741884027777
2023-05-01,0.020750261751141988,0.00039713708433772717,0.4211892198800241,0.012057932249457582,0.004640039530135812,0.03112019503369802,0.2470592890947245,0.18799720298420064,0.07096392843639647,0.0038247939558831417
2023-06-01,0.04478558393553564,0.01434206496261408,0.5826067111304924,0.006139939637752242,0.020043089008895898,0.04937013979726152,0.12254267749131438,0.14309388886655228,0.013907847340451114,0.0031680578291303427
2023-07-01,0.03192003601170682,0.00023788871520502073,0.26059876226367973,0.013381098758532236,0.00044153136164836484,0.24255957720007773,0.2447081761233605,0.12245310516698926,0.08344402528970263,0.0002557991090976977
2023-08-01,0.0005483698866727611,0.00027846637557248175,0.0738277164943219,0.1365688015346588,0.21478710933437045,0.02995967472046485,0.09057076311063746,0.18118575534305684,0.26825090611107216,0.004022437089172286
2023-09-01,0.0011515286902866965,0.0005847549837167513,0.429905930270771,0.0011418591294138634,0.42410698429343807,0.0018911256588299964,0.010758395669227438,0.08782907726652806,0.04200156348048535,0.0006287805573027912
2023-10-01,0.0611425475596161,0.031048649359329866,0.12725602945615114,0.06062912610986978,0.0576275792590986,0.10041102783003455,0.159654741497512,0.16277519101205346,0.2060688388131424,0.03338626910319212
2023-11-01,0.47189573388652384,0.0072182380568472345,0.32463185985304555,0.0005939370687571563,0.007755039411544022,0.09686891138617129,0.0015673829778618158,0.0319908117389102,0.03212250605243346,0.025355579567905493
2023-12-01,0.0611425475596161,0.031048649359329866,0.12725602945615114,0.06062912610986978,0.0576275792590986,0.10041102783003455,0.159654741497512,0.16277519101205346,0.2060688388131424,0.03338626910319212
2024-01-01,0.00948431482588001,0.013768679495621041,0.30337751456532724,0.01605517731066154,0.0011279351795894003,0.015402840578574016,0.4909135053992601,0.1451418363103868,0.004074732339088118,0.0006534639956117134
2024-02-01,0.001734128190073952,0.0008806034300433554,0.03627035032056541,0.0017195664662632585,0.0016344364151284505,0.0028479232286516593,0.9036366483501435,0.04447125561900238,0.005858184865195151,0.0009469031149329784
2024-03-01,0.0009208653790451622,0.0004676224180885549,0.0019170031567865948,0.0009131327421860431,0.0008679265926372271,0.2455244497376487,0.4240032858736631,0.08251465774705762,0.24236822714842818,0.0005028292044588173
2024-04-01,0.1749542390073712,0.00814150694799482,0.290783999291899,0.006432543469434865,0.0005550625642966233,0.01956325250170998,0.24250891662423638,0.032176371526718275,0.2245625351591116,0.00032157290722728695
2024-05-01,0.006475631263052989,0.00022861809958945584,0.20922157202685013,0.0023560646534072894,0.003389838600546272,0.3778156198133145,0.057730489829528234,0.05782138905328636,0.2847149461473324,0.0002458305130923291
2024-06-01,0.012575807017788576,0.0006031466973423507,0.0024724085433961893,0.0011777728899266488,0.0011194652751039325,0.0019505891939873687,0.0031045184277098768,0.003165108881028003,0.9731826261070313,0.0006485569666857456
2024-07-01,0.0611425475596161,0.031048649359329866,0.12725602945615114,0.06062912610986978,0.0576275792590986,0.10041102783003455,0.159654741497512,0.16277519101205346,0.2060688388131424,0.03338626910319212
2024-08-01,0.0611425475596161,0.031048649359329866,0.12725602945615114,0.06062912610986978,0.0576275792590986,0.10041102783003455,0.159654741497512,0.16277519101205346,0.2060688388131424,0.03338626910319212
